Date,tx,transactionfee,blocks,blockreward,gasused,etherprice,hashrate,dailyethburnt
2019-11-03,571113,411123615261259386643,6270,13163.4375,45595134768,181.92,186341.3478,
2019-11-04,670783,479957987620126791615,6196,13039.625,47374699243,186.49,183158.2215,
2019-11-05,739254,507675379756365715936,6227,13128.5,47782022407,188.96,185653.8604,
2019-11-06,707733,463924070300083267725,6203,13086.5,44645890614,191.24,188146.3516,
2019-11-07,857371,660624229658787682853,6167,13031.375,46497162160,186.54,187902.6798,
2019-11-08,699138,500791460927865544185,6189,13054.4375,49535804219,183.85,186125.1496,
2019-11-09,604007,415895883710750475973,6137,12881.625,46650816090,185.11,185629.0391,
2019-11-10,609364,403374049866825588113,6001,12627.9375,44262798431,189.29,185993.7726,
2019-11-11,710155,498673182647334728334,5984,12634.75,47569059750,184.91,183827.7149,
2019-11-12,708660,481223546472793465372,6022,12706.5,47261810205,187.09,186497.6129,
2019-11-13,713551,492616864491097687047,6013,12674.8125,46816524271,188.1,189834.3566,
2019-11-14,679505,497247743221814153912,6030,12648.125,48008038369,184.68,185732.041,
2019-11-15,683049,479643487275843882327,5986,12610.4375,48944463318,180.03,184339.1196,
2019-11-16,596661,379951505903036384543,6014,12616.25,46901679980,182.61,180723.6621,
2019-11-17,600168,402111509834007297062,6023,12696.1875,48180238374,184.2,185684.0567,
2019-11-18,734472,618224443406133057704,5981,12585.875,48723441259,178.23,186160.7828,
2019-11-19,735532,514580194545251535206,5896,12451.8125,47501722479,175.96,175333.371,
2019-11-20,689771,508597206183188327944,5990,12628.625,49149782138,174.68,173702.3998,
2019-11-21,762896,764870316334321523913,6070,12770.25,51302374778,161.18,183109.0627,
2019-11-22,794748,1247618682938339845269,5963,12538.3125,52569747211,150.22,178083.5605,
2019-11-23,631670,426844751724791788441,6054,12681.5,43040367818,152.42,180500.2788,
2019-11-24,596880,426170439949826944360,6013,12624.125,42947582364,140.42,180480.0363,
2019-11-25,762888,983451890585947249632,5901,12426.5,52913145098,146.22,183588.536,
2019-11-26,679733,685816215734703381429,5663,11814.5625,50730835450,148.0,168897.623,
2019-11-27,674957,549528134124907763819,5656,11883.8125,48771877406,153.05,174877.5321,
2019-11-28,623080,545171243593156264112,5626,11776.6875,49302947740,151.31,174311.4474,
2019-11-29,670568,466649687104896615217,5617,11756.3125,46377243235,154.94,174000.1415,
2019-11-30,584871,406069891267931870687,5702,11938.5,45026645436,152.2,176390.3669,
2019-12-01,615069,491442702093312516610,5608,11685.25,44980697562,151.36,172298.0926,
2019-12-02,681210,501688389429494594150,5668,11882.625,45008908454,149.36,175854.8519,
2019-12-03,610528,435856745043069224840,5634,11854.0,42762888140,147.73,178911.143,
2019-12-04,661004,486052553788431777161,5572,11719.625,46297458570,145.73,175050.2398,
2019-12-05,617647,417555309665926787611,5623,11788.6875,40476673359,148.32,172730.816,
2019-12-06,573666,372493451991900615265,5606,11779.375,34526412286,149.06,171233.5507,
2019-12-07,488124,308973700731051660675,5661,11833.75,33571132947,147.79,176272.2813,
2019-12-08,440672,265098525128129066889,5627,11690.4375,40676929706,151.06,169367.0811,
2019-12-09,635462,381435427612885249702,5647,11802.9375,43570983807,147.68,172054.712,
2019-12-10,631603,418738180177831825851,5696,11964.0,46880081787,145.92,179249.6091,
2019-12-11,625349,428872788684743798861,5580,11677.9375,47184199263,143.61,171878.7392,
2019-12-12,635638,419127534481855551757,5706,11917.5,48463673367,145.05,174150.7808,
2019-12-13,621511,398814109915863305797,5473,11424.8125,45742352253,144.97,174481.2401,
2019-12-14,551143,340902506530714383340,5131,10615.625,41283009067,142.18,175955.0134,
2019-12-15,526996,352163253058719398227,5127,10679.5625,40953313167,142.74,174569.0659,
2019-12-16,634682,502340850500566775265,5096,10593.875,43582425983,132.68,172713.111,
2019-12-17,646999,667705801492541777821,5050,10517.1875,45375486033,122.11,165001.0049,
2019-12-18,663295,570354672937133563790,4989,10415.5,44447973005,133.07,157833.9578,
2019-12-19,620140,431477175766938724887,5015,10413.3125,43975524104,128.31,157333.8268,
2019-12-20,614338,438282455843686084426,4989,10344.5,43735415208,128.58,152167.876,
2019-12-21,545378,342874263987433124374,5078,10515.75,41197421318,127.52,156301.3854,
2019-12-22,529935,321917912588682928893,4993,10339.125,39908140268,132.56,153702.363,
2019-12-23,631635,430460201919398053478,4998,10348.0,43281371948,128.1,154446.2514,
2019-12-24,602814,373031636508213772595,5074,10485.625,41585107947,128.02,154675.0497,
2019-12-25,565093,357581626049902916615,4988,10329.125,40297166654,125.1,150677.2825,
2019-12-26,586645,365641618102115657553,4995,10360.625,40489354699,125.73,150043.9567,
2019-12-27,580029,355385285766942402686,5024,10426.0,40649915593,126.5,151261.3112,
2019-12-28,516438,305483178425585264841,5071,10493.875,36369155681,128.21,154481.3106,
2019-12-29,480131,293629712438213786147,5035,10401.5625,36858911247,134.55,154880.2767,
2019-12-30,584426,352921464570457351700,5015,10424.0625,38518330510,131.41,154669.2561,
2019-12-31,554215,373948833651965798018,4987,10369.875,38627032555,128.91,152624.5334,
2020-01-01,466526,300158297507459636968,4980,10304.625,37203395960,130.6,147405.0591,
2020-01-02,505639,289905747615826559958,5679,11855.6875,37302668848,127.18,153540.7797,
2020-01-03,581641,341810244038623381003,6522,13653.6875,41968777422,134.25,157936.461,
2020-01-04,559074,275788677733425203843,6570,13724.5,38380154394,134.33,166126.2541,
2020-01-05,524664,267585827469056107989,6488,13526.0,37927743195,135.44,160833.3584,
2020-01-06,626525,365130435090800503950,6586,13796.125,43408214358,144.28,163488.3609,
2020-01-07,646478,351416569353127172155,6533,13616.625,44513334535,143.18,167175.9771,
2020-01-08,653831,423904577993973289238,6495,13608.1875,46692845452,140.66,163834.6991,
2020-01-09,621399,345756340566682465139,6530,13613.8125,41652370700,137.9,159783.4716,
2020-01-10,605095,411438351691261233319,6551,13677.1875,45198441970,144.88,165545.2952,
2020-01-11,549612,313037140049897215444,6528,13643.9375,40400125291,142.69,166705.0085,
2020-01-12,523951,288633167984528744314,6515,13652.0,38189009502,146.55,165169.4178,
2020-01-13,565389,343617325172867618926,6540,13628.125,43952292486,143.7,165180.9953,
2020-01-14,671748,505107590273627636891,6525,13646.375,47681670353,165.86,164961.529,
2020-01-15,698399,406798121480971650082,6486,13567.8125,50763451974,166.22,167670.505,
2020-01-16,693649,342678928543599534122,6533,13614.5625,46942376061,164.09,165250.7085,
2020-01-17,676556,369722173509350292726,6549,13762.5,47789027570,169.74,167107.4379,
2020-01-18,628211,344951379699614492182,6516,13596.1875,43857518730,174.0,164400.5557,
2020-01-19,615368,324546950686489536079,6570,13748.5,43412027990,166.94,165779.1695,
2020-01-20,599266,296585236361044914578,6518,13584.6875,42650225159,166.77,165912.961,
2020-01-21,558962,274265211799812671335,6572,13712.5,40873614497,169.36,167454.6893,
2020-01-22,513767,252926557999242168524,6472,13512.9375,39338164434,167.79,164662.2315,
2020-01-23,552533,255821627561609085061,6575,13766.375,41185818136,162.63,166597.4955,
2020-01-24,497135,251476247800749042199,6514,13577.1875,46759863029,162.45,168238.2329,
2020-01-25,435515,190131630760045877545,6491,13594.75,40730555496,160.36,165886.0094,
2020-01-26,428839,193430187633532204235,6495,13567.8125,41586553569,167.72,163876.5952,
2020-01-27,476541,234488606666572867434,6552,13678.125,41521814952,169.95,165508.1396,
2020-01-28,526284,260539236794447465808,6511,13565.375,46371586946,176.0,162239.478,
2020-01-29,551529,269412681400351914153,6551,13688.0625,47426312361,173.55,166197.8155,
2020-01-30,566052,309173777803327946057,6452,13506.6875,47878408557,184.47,162017.7441,
2020-01-31,583358,305322830233603414796,6489,13650.9375,49581430718,179.76,163956.052,
2020-02-01,545761,274201564397268291300,6488,13525.5625,43402240366,183.66,161285.6779,
2020-02-02,530094,278102824245715154750,6537,13643.8125,40745352169,188.39,166373.2284,
2020-02-03,621191,322006416867693728429,6524,13664.125,46645792712,189.77,165951.0448,
2020-02-04,524476,355728738231241354224,6566,13787.625,52543942279,188.44,169235.5531,
2020-02-05,610780,438249561716445960044,6456,13569.75,53320740943,203.85,166350.6544,
2020-02-06,606505,485000880804140241293,6516,13686.5,54718275721,212.88,167236.1033,
2020-02-07,626252,487820303712308434203,6509,13689.375,55664856425,223.14,166976.956,
2020-02-08,661649,395374450026645634884,6467,13589.3125,50638732372,223.2,169782.3201,
2020-02-09,628631,368387263321108801497,6491,13566.75,46358212269,228.6,167141.6776,
2020-02-10,668760,391843103633768313744,6592,13731.0,47632129828,223.11,169133.583,
2020-02-11,709280,425574892389594585581,6534,13668.6875,48724997018,237.8,171016.5903,
2020-02-12,798162,591936372923839286175,6463,13618.9375,56289094698,266.13,171999.2678,
2020-02-13,764763,542172018765112349556,6481,13629.5,54179307187,268.56,174669.8601,
2020-02-14,771827,523026622564163462556,6493,13713.9375,53460912407,285.79,176201.7851,
2020-02-15,699151,498227329648677374399,6472,13610.0625,48166096713,264.85,175960.8209,
2020-02-16,661490,593291085541228604323,6552,13726.25,49972730590,259.43,177480.606,
2020-02-17,695366,480511082944346116929,6447,13581.4375,51027894563,268.07,177058.5556,
2020-02-18,733983,449144330931577270408,6480,13619.375,51074125685,282.92,178181.3898,
2020-02-19,695837,489254101198236910369,6557,13800.0625,52263860641,258.72,186380.1308,
2020-02-20,689600,515092914963008369919,6480,13579.4375,51218580995,257.7,179729.8399,
2020-02-21,670542,342592641993057411347,6475,13564.375,48254040778,265.6,176910.3998,
2020-02-22,605859,306166021241011457852,6528,13672.5,43294385821,262.31,181624.565,
2020-02-23,606290,361721489920007189220,6532,13642.0,41634826292,275.64,180174.6165,
2020-02-24,687702,409279307851588279307,6481,13533.125,48768731117,265.74,182405.6804,
2020-02-25,670257,475984157403945960606,6456,13527.25,51776497786,246.84,177630.0342,
2020-02-26,704929,847851282585307035600,6528,13694.75,53781520866,223.73,179982.0467,
2020-02-27,714482,546821348568420122157,6513,13625.5625,53104389866,227.57,186077.8083,
2020-02-28,688694,465487544160529956123,6501,13634.625,51685512448,227.56,181946.0373,
2020-02-29,620465,326307046361614191847,6519,13602.75,44847191440,217.68,182091.2526,
2020-03-01,628500,344935625351164305094,6495,13560.0625,45349665461,218.02,179991.3884,
2020-03-02,681477,354488239421986571573,6533,13654.625,47440855618,232.09,178671.1802,
2020-03-03,661419,373637412524880666596,6501,13686.625,48760549857,223.77,180471.7872,
2020-03-04,663966,377332309937586273061,6536,13723.0625,46260369304,224.68,182760.3248,
2020-03-05,720114,434519240332865788649,6409,13425.9375,48766444005,228.7,181102.9681,
2020-03-06,676799,401601683128802425996,6568,13747.875,49795124430,245.76,178353.2062,
2020-03-07,630992,369337932153508711158,6540,13678.0,44637125955,237.78,181256.3073,
2020-03-08,662565,681288725196656320875,6552,13724.0625,50286308613,199.68,185905.5478,
2020-03-09,784085,747922060454980881490,6431,13516.5,56907992573,203.08,181825.015,
2020-03-10,760588,470560112829601884640,6498,13657.9375,53671463868,200.62,182248.865,
2020-03-11,713065,587177134374734171850,6529,13680.75,53667331706,194.86,179478.6731,
2020-03-12,760781,5112962877423388313220,6448,13631.1875,60270155489,109.78,181893.0697,
2020-03-13,847947,4904498969690957243322,6382,13420.625,59237052307,135.44,175549.6073,
2020-03-14,681830,585942870826970433572,6490,13609.8125,54209111490,122.58,172709.6044,
2020-03-15,657653,523336291593369834839,6513,13664.375,54232784814,123.53,173963.8993,
2020-03-16,784094,1458398059811283891231,6488,13604.375,57390678194,111.32,174899.7895,
2020-03-17,763100,759560826567116798947,6509,13661.4375,56260016936,116.3,170012.8814,
2020-03-18,768437,613754930466548800641,6531,13707.625,54400650335,118.62,174364.8188,
2020-03-19,864017,888164144011551120096,6482,13683.6875,56477214188,136.7,174894.121,
2020-03-20,822158,723896225190783765996,6436,13609.625,56053109603,133.4,174054.6792,
2020-03-21,857503,517400525170320857993,6444,13787.125,54089637190,132.72,180106.6438,
2020-03-22,746195,500344847372340294365,6300,13508.8125,51420600526,122.44,171178.0093,
2020-03-23,801238,590391078944868076905,6448,13830.0,51973418456,136.74,175188.2453,
2020-03-24,791900,561403051931441313146,6348,13588.8125,51697161721,139.07,177982.9948,
2020-03-25,765389,548042865715335712108,6374,13660.125,52072394107,136.28,175666.9651,
2020-03-26,772649,526207263959382231497,6478,13616.0625,52701817210,138.97,176100.0611,
2020-03-27,748776,491508593221265007848,6554,13739.625,50465639748,131.51,176455.2315,
2020-03-28,667726,402682721890084550882,6488,13586.375,50355711685,131.34,175777.2138,
2020-03-29,607984,351972078154338086739,6573,13763.5,46056488567,124.55,179550.9457,
2020-03-30,724004,453421142859057155862,6460,13559.25,51787919806,132.31,178537.4684,
2020-03-31,731749,500576909063047485283,6472,13586.375,53179290754,133.17,173915.7244,
2020-04-01,683007,457728734982445514544,6553,13743.8125,53665881090,136.05,175437.1217,
2020-04-02,720554,521596274180949882482,6484,13603.8125,54369995334,141.59,179392.9219,
2020-04-03,722688,486430784895730150859,6527,13644.0625,54597210555,141.45,176900.7739,
2020-04-04,625952,363733650672776306819,6491,13563.5,52187476824,144.49,173156.1962,
2020-04-05,614001,352418793553890755315,6507,13590.75,51475533126,142.88,175373.6226,
2020-04-06,771300,641609307579047107896,6433,13523.625,56414940053,171.62,169202.2306,
2020-04-07,783472,581956717829112018768,6554,13777.875,57631451338,164.66,175025.1447,
2020-04-08,830223,511237521198245713246,6502,13622.125,56569534356,173.41,175128.6673,
2020-04-09,727502,490259293954125226142,6479,13620.9375,55120769772,169.92,175967.1102,
2020-04-10,745643,520404512776089043456,6515,13704.4375,55824381169,158.12,179741.0364,
2020-04-11,680523,399057944430420514608,6412,13486.0,52654735722,158.67,172886.6181,
2020-04-12,678530,367810501349059850591,6581,13740.8125,53937212902,158.75,179009.276,
2020-04-13,744306,495842262988619922783,6510,13691.4375,55260972737,156.82,177007.9711,
2020-04-14,813972,525313394602896327159,6482,13603.5,55753722827,158.6,180310.899,
2020-04-15,792152,493208569139933911507,6491,13673.1875,55370776054,152.85,179367.6687,
2020-04-16,790334,693830514351238691166,6469,13635.375,56546505543,172.58,180755.6439,
2020-04-17,785639,528054698903287859690,6445,13552.5625,55792894380,170.98,177414.4765,
2020-04-18,783111,584290569714333714964,6444,13552.125,55552799307,187.81,178317.7031,
2020-04-19,741675,513189146891433538915,6487,13654.5,55529600862,180.34,174688.5976,
2020-04-20,828885,662094831805021497979,6496,13675.4375,57935356671,170.6,174358.8137,
2020-04-21,812963,697261803463540497199,6437,13579.3125,57567078878,171.0,176861.6965,
2020-04-22,790519,657733728159923079743,6481,13723.5625,57599039714,183.04,176800.2512,
2020-04-23,826397,693255246983586983553,6454,13644.375,57733723479,185.68,180267.5215,
2020-04-24,846807,663001978421938512878,6476,13624.1875,57990388097,187.7,177248.1154,
2020-04-25,792299,568630633452094227541,6418,13597.875,56253518223,194.39,175986.0193,
2020-04-26,801949,635743288889980866260,6458,13608.625,56801948197,197.78,176996.6145,
2020-04-27,841193,651649888584299700885,6453,13628.875,57748706598,196.78,173346.0474,
2020-04-28,838453,597748886540734852159,6420,13575.6875,57073102681,196.86,172852.1464,
2020-04-29,897881,978342003144795625707,6526,13747.5625,59307361589,215.55,179635.5417,
2020-04-30,899459,1276050163167455907651,6377,13638.4375,59360582632,206.27,182026.9342,
2020-05-01,827138,682262526885650981017,6475,13794.75,58538945742,211.98,187072.9465,
2020-05-02,765990,519301518892234814976,6471,13642.625,56109407200,214.15,185525.6094,
2020-05-03,789689,601976980869346984845,6421,13566.1875,56694348911,210.06,180677.0771,
2020-05-04,774035,742571297504643158102,6541,13729.5625,59650089352,206.94,187491.3243,
2020-05-05,785518,779218945329277797078,6506,13619.375,58634760812,205.48,186883.6871,
2020-05-06,833506,942909044403325582066,6386,13452.5,59252046986,199.1,180890.2501,
2020-05-07,877129,1165186071117090900533,6455,13636.3125,60546455883,212.37,178858.6722,
2020-05-08,887756,1143695987176094491835,6486,13751.0,60665060914,211.54,182842.5816,
2020-05-09,894382,941931341748121679814,6398,13525.0625,59620524373,210.1,181423.8739,
2020-05-10,879153,1704240857299589073393,6493,13725.5,60716575042,187.84,179648.2506,
