Date,Tx count,Tx fees (ETH),Block count,Block rewards (ETH),Gas used,Price (USD),Estimated TWh per Year,Minimum TWh per Year,Block reward (ETH),Hashrate (GH/s),Hashcount (EH/day),Estimated GWh per day,Minimum GWh per day
2/12/2016,18109,33.06554542,5033,26502.03125,540874146,5.27,2.338303676,2.131205326,5,720.7269,0.06227080416,6.406311441,5.838918701
2/13/2016,19327,36.11858571,5093,26881.5625,634287258,5.22,2.338303676,2.131205326,5,766.029,0.0661849056,6.406311441,5.838918701
2/14/2016,16624,27.7730443,4990,26329.0625,514552660,5.2,2.338303676,2.131205326,5,775.2691,0.06698325024,6.406311441,5.838918701
2/15/2016,17159,30.72534296,4975,26225.3125,545779880,5.22,2.338303676,2.131205326,5,794.6889,0.06866112096,6.406311441,5.838918701
2/16/2016,17549,33.29452081,5025,26445.78125,589465103,4.25,2.338303676,2.131205326,5,789.694,0.0682295616,6.406311441,5.838918701
2/17/2016,19990,41.01939368,4857,25672.03125,724546098,3.86,2.338303676,2.131205326,5,770.0884,0.06653563776,6.406311441,5.838918701
2/18/2016,16969,29.26992335,4999,26214.84375,538282068,4.36,2.338303676,2.131205326,5,750.9481,0.06488191584,6.406311441,5.838918701
2/19/2016,18412,37.03600329,5033,26655.46875,656406787,4.45,2.338303676,2.131205326,5,794.8141,0.06867193824,6.406311441,5.838918701
2/20/2016,16714,26.7916449,5051,26560.78125,499477626,4.37,2.338303676,2.131205326,5,800.292,0.0691452288,6.406311441,5.838918701
2/21/2016,17119,28.14068031,5055,26536.5625,507918522,4.63,2.338303676,2.131205326,5,808.8832,0.06988750848,6.406311441,5.838918701
2/22/2016,18190,32.54911106,5103,26757.8125,554402169,5.6,2.338303676,2.131205326,5,844.5991,0.07297336224,6.406311441,5.838918701
2/23/2016,18482,94.16436625,4969,26170,1552859093,5.7,2.338303676,2.131205326,5,849.5091,0.07339758624,6.406311441,5.838918701
2/24/2016,19540,52.03207134,5029,26426.875,893246284,6.23,2.338303676,2.131205326,5,846.5788,0.07314440832,6.406311441,5.838918701
2/25/2016,19503,31.61284309,5128,26823.75,568292172,5.93,2.338303676,2.131205326,5,855.9038,0.07395008832,6.406311441,5.838918701
2/26/2016,21068,50.86164043,5055,26654.0625,961624302,6.03,2.338303676,2.131205326,5,881.5024,0.07616180736,6.406311441,5.838918701
2/27/2016,18981,28.37474469,4992,26199.84375,532969743,6.31,2.338303676,2.131205326,5,896.6538,0.07747088832,6.406311441,5.838918701
2/28/2016,19063,29.3587208,5029,26422.03125,524028419,6.5,2.338303676,2.131205326,5,915.9603,0.07913896992,6.406311441,5.838918701
2/29/2016,20358,32.94419021,4820,25229.53125,583141365,6.35,2.338303676,2.131205326,5,885.9939,0.07654987296,6.406311441,5.838918701
3/1/2016,21778,33.95084033,5052,26481.09375,588897890,7.59,2.338303676,2.131205326,5,900.4969,0.07780293216,6.406311441,5.838918701
3/2/2016,23562,39.07876264,5086,26644.21875,610077143,8.7,2.338303676,2.131205326,5,939.1247,0.08114037408,6.406311441,5.838918701
3/3/2016,24837,35.33273109,5014,26111.25,664818999,9.35,2.338303676,2.131205326,5,957.2282,0.08270451648,6.406311441,5.838918701
3/4/2016,24287,33.96317959,4994,25885.3125,684182604,9.96,2.338303676,2.131205326,5,982.6566,0.08490153024,6.406311441,5.838918701
3/5/2016,27115,33.89815281,5138,26582.1875,823063642,11,2.338303676,2.131205326,5,1030.3311,0.08902060704,6.406311441,5.838918701
3/6/2016,27661,37.69212263,4907,25399.6875,839897699,10.98,2.338303676,2.131205326,5,1036.7243,0.08957297952,6.406311441,5.838918701
3/7/2016,23271,30.37725763,5026,25985.46875,665621532,9.5,2.338303676,2.131205326,5,1047.5369,0.09050718816,6.406311441,5.838918701
3/8/2016,24104,33.34746394,5017,25823.125,724565328,9.88,2.338303676,2.131205326,5,1060.2446,0.09160513344,6.406311441,5.838918701
3/9/2016,24557,26.06417143,4989,25743.28125,722145124,11.55,2.338303676,2.131205326,5,1080.6917,0.09337176288,6.406311441,5.838918701
3/10/2016,24814,20.34666205,5196,26627.5,688871222,11.11,2.338303676,2.131205326,5,1124.5588,0.09716188032,6.406311441,5.838918701
3/11/2016,23124,19.2479048,5065,26302.5,646851762,11.25,2.338303676,2.131205326,5,1152.2742,0.09955649088,6.406311441,5.838918701
3/12/2016,27887,24.29392528,5023,26370.15625,802737599,13.25,2.338303676,2.131205326,5,1215.6928,0.1050358579,6.406311441,5.838918701
3/13/2016,28127,25.64171478,5186,27250.46875,838358312,15,2.338303676,2.131205326,5,1291.2983,0.1115681731,6.406311441,5.838918701
3/14/2016,28528,27.78870853,5108,26407.96875,956222024,12.5,2.338303676,2.131205326,5,1246.4302,0.1076915693,6.406311441,5.838918701
3/15/2016,29273,24.0129654,5979,31223.59375,903071543,13.09,2.338303676,2.131205326,5,1295.5505,0.1119355632,6.406311441,5.838918701
3/16/2016,27596,23.87278595,6025,31490.15625,892420435,12.92,2.338303676,2.131205326,5,1322.2236,0.114240119,6.406311441,5.838918701
3/17/2016,33531,31.66809802,6082,32024.53125,1028386837,11.14,2.338303676,2.131205326,5,1369.4014,0.118316281,6.406311441,5.838918701
3/18/2016,31821,27.43268868,5962,31287.1875,944417594,10.75,2.338303676,2.131205326,5,1354.7364,0.117049225,6.406311441,5.838918701
3/19/2016,34779,44.28537964,6082,32078.4375,1260165166,10.55,2.338303676,2.131205326,5,1419.6017,0.1226535869,6.406311441,5.838918701
3/20/2016,32447,35.72885385,6027,31595.15625,1157109905,10.06,2.338303676,2.131205326,5,1450.4615,0.1253198736,6.406311441,5.838918701
3/21/2016,32511,32.46238907,5994,31382.96875,1109953099,11.97,2.338303676,2.131205326,5,1430.1956,0.1235688998,6.406311441,5.838918701
3/22/2016,32890,26.1394891,6071,31711.875,1121742299,10.96,2.338303676,2.131205326,5,1466.4437,0.1267007357,6.406311441,5.838918701
3/23/2016,31786,32.65829833,5974,31294.0625,1225594298,12.29,2.338303676,2.131205326,5,1389.2046,0.1200272774,6.406311441,5.838918701
3/24/2016,36947,41.40978263,6101,32071.09375,1626133605,11.13,2.338303676,2.131205326,5,1505.2497,0.1300535741,6.406311441,5.838918701
3/25/2016,36762,40.35489183,6066,31889.84375,1312008358,10.69,2.338303676,2.131205326,5,1574.3074,0.1360201594,6.406311441,5.838918701
3/26/2016,36646,35.05642051,6095,31935.3125,1332524164,11,2.338303676,2.131205326,5,1620.192,0.1399845888,6.406311441,5.838918701
3/27/2016,29974,19.20990776,6046,31630.78125,825632165,10.5,2.338303676,2.131205326,5,1641.9153,0.1418614819,6.406311441,5.838918701
3/28/2016,33613,26.38212609,5999,31306.5625,1184635969,11.58,2.338303676,2.131205326,5,1608.6662,0.1389887597,6.406311441,5.838918701
3/29/2016,33915,23.91278989,6010,31437.8125,979937403,11.73,2.338303676,2.131205326,5,1670.8109,0.1443580618,6.406311441,5.838918701
3/30/2016,36767,37.37748142,6047,31700.46875,1322684855,11.88,2.338303676,2.131205326,5,1712.2136,0.147935255,6.406311441,5.838918701
3/31/2016,32259,25.0216633,6021,31388.90625,1083408441,11.41,2.338303676,2.131205326,5,1769.0299,0.1528441834,6.406311441,5.838918701
4/1/2016,33320,24.23740989,6081,31884.6875,1086582845,11.63,2.338303676,2.131205326,5,1789.7099,0.1546309354,6.406311441,5.838918701
4/2/2016,29358,18.06566395,5936,31081.25,790470279,11.61,2.338303676,2.131205326,5,1726.9503,0.1492085059,6.406311441,5.838918701
4/3/2016,29588,17.93687287,6035,31729.6875,801995961,11.58,2.338303676,2.131205326,5,1825.8351,0.1577521526,6.406311441,5.838918701
4/4/2016,34907,24.86941592,6086,31953.125,1117941655,11.1,2.338303676,2.131205326,5,1909.2179,0.1649564266,6.406311441,5.838918701
4/5/2016,39173,28.60692728,6033,31574.84375,1282980842,10.39,2.338303676,2.131205326,5,1918.4151,0.1657510646,6.406311441,5.838918701
4/6/2016,32078,21.67913276,6004,31262.65625,946603089,10.79,2.338303676,2.131205326,5,1894.4371,0.1636793654,6.406311441,5.838918701
4/7/2016,31893,21.41271949,5953,31167.34375,957476321,10.08,2.338303676,2.131205326,5,1812.6601,0.1566138326,6.406311441,5.838918701
4/8/2016,34010,25.16753827,6102,31914.375,1120960125,9.74,2.338303676,2.131205326,5,1973.1984,0.1704843418,6.406311441,5.838918701
4/9/2016,31923,19.99806,5933,30913.59375,882969880,9.16,2.338303676,2.131205326,5,1959.8205,0.1693284912,6.406311441,5.838918701
4/10/2016,32237,19.44701295,6065,31781.71875,843594204,8.8,2.338303676,2.131205326,5,2036.3026,0.1759365446,6.406311441,5.838918701
4/11/2016,30327,18.65650291,5937,30966.5625,809577184,8.72,2.338303676,2.131205326,5,1971.8315,0.1703662416,6.406311441,5.838918701
4/12/2016,34673,22.90601215,6015,31382.8125,1025930028,7.54,2.338303676,2.131205326,5,1930.8805,0.1668280752,6.406311441,5.838918701
4/13/2016,36051,32.96712421,6015,31486.09375,1248480822,8.02,2.338303676,2.131205326,5,2027.4732,0.1751736845,6.406311441,5.838918701
4/14/2016,34781,31.7285716,6021,31401.09375,1121719747,8.48,2.338303676,2.131205326,5,2040.3898,0.1762896787,6.406311441,5.838918701
4/15/2016,34959,23.37887423,6059,31733.4375,1056627642,8.22,2.338303676,2.131205326,5,2122.0072,0.1833414221,6.406311441,5.838918701
4/16/2016,30483,17.22448278,6019,31531.25,756208802,8.48,2.338303676,2.131205326,5,2151.0281,0.1858488278,6.406311441,5.838918701
4/17/2016,40203,30.2081937,6015,31503.125,1201820598,9.45,2.338303676,2.131205326,5,2099.2955,0.1813791312,6.406311441,5.838918701
4/18/2016,33513,20.09918782,6055,31859.53125,907032725,8.92,2.338303676,2.131205326,5,2225.2231,0.1922592758,6.406311441,5.838918701
4/19/2016,32622,19.10494585,5969,31326.5625,853996868,8.77,2.338303676,2.131205326,5,2224.0597,0.1921587581,6.406311441,5.838918701
4/20/2016,32944,23.84841061,6050,31831.40625,1076546004,8.54,2.338303676,2.131205326,5,2269.7286,0.196104551,6.406311441,5.838918701
4/21/2016,37181,30.38082605,5990,31373.90625,1249597416,8.16,2.338303676,2.131205326,5,2289.2977,0.1977953213,6.406311441,5.838918701
4/22/2016,31678,20.57607956,6031,31576.71875,920182050,7.83,2.338303676,2.131205326,5,2218.8202,0.1917060653,6.406311441,5.838918701
4/23/2016,31845,19.51394475,6051,31693.59375,861316279,8.31,2.338303676,2.131205326,5,2314.4714,0.199970329,6.406311441,5.838918701
4/24/2016,34046,22.48601452,5981,31495,1015487149,8,2.338303676,2.131205326,5,2281.4876,0.1971205286,6.406311441,5.838918701
4/25/2016,35430,23.86216618,6104,32137.03125,1078392266,7.43,2.338303676,2.131205326,5,2398.2374,0.2072077114,6.406311441,5.838918701
4/26/2016,32582,21.65938348,5952,31287.8125,939517922,7.5,2.338303676,2.131205326,5,2327.7401,0.2011167446,6.406311441,5.838918701
4/27/2016,33847,20.45015272,6062,31875,919149984,7.77,2.338303676,2.131205326,5,2343.4699,0.2024757994,6.406311441,5.838918701
4/28/2016,34343,22.63862385,6030,31682.5,1012268150,7.3,2.338303676,2.131205326,5,2398.094,0.2071953216,6.406311441,5.838918701
4/29/2016,37332,23.43525292,6030,31683.59375,1063388022,7.52,2.338303676,2.131205326,5,2445.412,0.2112835968,6.406311441,5.838918701
4/30/2016,45769,32.15245606,6058,31891.71875,1383313281,8.83,2.338303676,2.131205326,5,2541.0507,0.2195467805,6.406311441,5.838918701
5/1/2016,39578,36.70066924,5942,31012.8125,1511731587,8.76,2.338303676,2.131205326,5,2519.2786,0.217665671,6.406311441,5.838918701
5/2/2016,41748,27.4278674,6080,31911.5625,1177337542,10.03,2.338303676,2.131205326,5,2435.2643,0.2104068355,6.406311441,5.838918701
5/3/2016,37821,26.84099023,6054,31791.25,1146450482,9.37,2.338303676,2.131205326,5,2570.8192,0.2221187789,6.406311441,5.838918701
5/4/2016,37484,27.32274703,5980,31458.75,1201616945,9.43,2.338303676,2.131205326,5,2540.3269,0.2194842442,6.406311441,5.838918701
5/5/2016,38707,31.13481144,6037,31780,1358637069,9.79,2.338303676,2.131205326,5,2548.6649,0.2202046474,6.406311441,5.838918701
5/6/2016,41271,35.17488906,6022,31737.65625,1602023916,9.27,2.338303676,2.131205326,5,2558.802,0.2210804928,6.406311441,5.838918701
5/7/2016,35864,24.22782343,5988,31573.125,1015648265,9.3,2.338303676,2.131205326,5,2546.9321,0.2200549334,6.406311441,5.838918701
5/8/2016,40063,28.90090128,6051,31849.21875,1261744195,9.44,2.338303676,2.131205326,5,2596.7218,0.2243567635,6.406311441,5.838918701
5/9/2016,38560,26.34193389,6044,31801.40625,1179593620,9.32,2.338303676,2.131205326,5,2619.8292,0.2263532429,6.406311441,5.838918701
5/10/2016,40684,27.70144955,6012,31700.9375,1210893421,9.39,2.338303676,2.131205326,5,2678.5523,0.2314269187,6.406311441,5.838918701
5/11/2016,40811,31.62682582,5914,31253.125,1397950926,9.97,2.338303676,2.131205326,5,2576.6882,0.2226258605,6.406311441,5.838918701
5/12/2016,45002,39.26253972,6099,32257.03125,1632935906,10.1,2.338303676,2.131205326,5,2640.5013,0.2281393123,6.406311441,5.838918701
5/13/2016,47737,43.19000994,6064,32196.71875,1656228527,10.48,2.338303676,2.131205326,5,2813.5085,0.2430871344,6.406311441,5.838918701
5/14/2016,45745,35.45133507,5958,31667.8125,1537818716,10.14,2.338303676,2.131205326,5,2768.5727,0.2392046813,6.406311441,5.838918701
5/15/2016,43073,31.30520736,6015,31808.59375,1432831255,9.94,2.338303676,2.131205326,5,2787.9132,0.2408757005,6.406311441,5.838918701
5/16/2016,37424,27.59843982,5961,31511.5625,1254259751,11.04,2.338303676,2.131205326,5,2782.0494,0.2403690682,6.406311441,5.838918701
5/17/2016,40309,28.46673738,6071,32192.1875,1284047189,12.26,2.338303676,2.131205326,5,2777.3602,0.2399639213,6.406311441,5.838918701
5/18/2016,46033,35.07004511,6063,32404.375,1521937451,13.29,2.338303676,2.131205326,5,2893.0189,0.249956833,6.406311441,5.838918701
5/19/2016,44523,33.14467512,6011,31903.59375,1452477473,14.49,2.338303676,2.131205326,5,2959.2314,0.255677593,6.406311441,5.838918701
5/20/2016,45177,38.02796937,6037,32089.6875,1658172149,13.73,2.338303676,2.131205326,5,3019.804,0.2609110656,6.406311441,5.838918701
5/21/2016,43621,35.79993114,5981,31839.53125,1615273249,13.95,2.338303676,2.131205326,5,3042.5019,0.2628721642,6.406311441,5.838918701
5/22/2016,38895,28.87608911,6084,32256.25,1271624964,14.21,2.338303676,2.131205326,5,3034.0969,0.2621459722,6.406311441,5.838918701
5/23/2016,43806,29.63440934,6013,32080.625,1325875411,13.45,2.338303676,2.131205326,5,3047.7928,0.2633292979,6.406311441,5.838918701
5/24/2016,42911,28.59580668,6010,32003.28125,1261981585,12.62,2.338303676,2.131205326,5,3097.5979,0.2676324586,6.406311441,5.838918701
5/25/2016,46443,32.73341817,6029,32357.03125,1466859954,12.53,2.338303676,2.131205326,5,3126.5085,0.2701303344,6.406311441,5.838918701
5/26/2016,51147,35.55839584,6019,32044.375,1618046432,12.37,2.338303676,2.131205326,5,3161.323,0.2731383072,6.406311441,5.838918701
5/27/2016,49006,37.99566145,6045,32321.71875,1661028547,11.11,2.338303676,2.131205326,5,3175.1154,0.2743299706,6.406311441,5.838918701
5/28/2016,70148,80.97278645,6019,32318.59375,2961437212,11.56,2.338303676,2.131205326,5,3253.1913,0.2810757283,6.406311441,5.838918701
5/29/2016,45890,38.78872291,6001,31972.34375,1627804887,12.28,2.338303676,2.131205326,5,3275.4294,0.2829971002,6.406311441,5.838918701
5/30/2016,42927,31.85574682,6007,32004.0625,1408071800,12.48,2.338303676,2.131205326,5,3266.9893,0.2822678755,6.406311441,5.838918701
5/31/2016,44386,31.15423768,5936,31532.96875,1407740921,13.85,2.338303676,2.131205326,5,3226.0808,0.2787333811,6.406311441,5.838918701
6/1/2016,42221,31.20075421,6039,32144.21875,1425852805,13.83,2.338303676,2.131205326,5,3170.4475,0.273926664,6.406311441,5.838918701
6/2/2016,39666,25.8601071,6072,32182.1875,1156113110,13.78,2.338303676,2.131205326,5,3240.5703,0.2799852739,6.406311441,5.838918701
6/3/2016,39834,25.24008971,6029,32272.1875,1136334398,13.78,2.338303676,2.131205326,5,3413.4593,0.2949228835,6.406311441,5.838918701
6/4/2016,37875,24.38353275,6016,32141.5625,1107944429,13.66,2.338303676,2.131205326,5,3396.8318,0.2934862675,6.406311441,5.838918701
6/5/2016,37896,23.83880608,5963,31583.125,1076614254,13.85,2.338303676,2.131205326,5,3326.0748,0.2873728627,6.406311441,5.838918701
6/6/2016,38957,25.86618627,6108,32371.875,1140974452,13.96,2.338303676,2.131205326,5,3441.9709,0.2973862858,6.406311441,5.838918701
6/7/2016,46141,67.48211214,5990,31945.9375,2845963523,14.41,2.338303676,2.131205326,5,3465.5588,0.2994242803,6.406311441,5.838918701
6/8/2016,40433,28.43081219,6091,32302.96875,1263496163,14.44,2.338303676,2.131205326,5,3478.0667,0.3005049629,6.406311441,5.838918701
6/9/2016,39854,28.89476701,6092,32225.9375,1294746453,14.49,2.338303676,2.131205326,5,3639.7054,0.3144705466,6.406311441,5.838918701
6/10/2016,40145,28.89651161,5902,31164.21875,1302395289,13.97,2.338303676,2.131205326,5,3424.0833,0.2958407971,6.406311441,5.838918701
6/11/2016,36901,27.22463024,6114,32375.46875,1248713565,14.01,2.338303676,2.131205326,5,3555.18,0.307167552,6.406311441,5.838918701
6/12/2016,42581,29.164101,6065,32216.875,1301471081,15.57,2.338303676,2.131205326,5,3581.6422,0.3094538861,6.406311441,5.838918701
6/13/2016,46185,36.90645282,6084,32224.21875,1682028208,17.55,2.338303676,2.131205326,5,3714.9746,0.3209738054,6.406311441,5.838918701
6/14/2016,50335,38.46921144,6035,32145.46875,1750832772,18.7,2.338303676,2.131205326,5,3749.449,0.3239523936,6.406311441,5.838918701
6/15/2016,43251,30.45637591,6007,31867.03125,1386896176,18.3,2.338303676,2.131205326,5,3718.5221,0.3212803094,6.406311441,5.838918701
6/16/2016,43392,40.81529225,6015,31877.65625,1814513168,20.61,2.338303676,2.131205326,5,3717.1685,0.3211633584,6.406311441,5.838918701
6/17/2016,66558,229.3060042,5849,33416.40625,9699231882,15.49,2.338303676,2.131205326,5,3864.3682,0.3338814125,6.406311441,5.838918701
6/18/2016,63083,271.1949112,5889,34387.1875,13050992504,11.36,2.338303676,2.131205326,5,3764.232,0.3252296448,6.406311441,5.838918701
6/19/2016,51035,54.12748468,6222,33195.46875,2537463020,12.33,2.338303676,2.131205326,5,3855.0105,0.3330729072,6.406311441,5.838918701
6/20/2016,47118,51.76721771,5949,31714.84375,2430847865,11.7,2.338303676,2.131205326,5,3814.1165,0.3295396656,6.406311441,5.838918701
6/21/2016,47323,82.84443513,5999,31988.4375,2852692046,12.71,2.338303676,2.131205326,5,3755.1058,0.3244411411,6.406311441,5.838918701
6/22/2016,48615,51.44506417,6139,32670.625,2305841686,13.21,2.338303676,2.131205326,5,3914.4371,0.3382073654,6.406311441,5.838918701
6/23/2016,41908,31.97826969,6003,31848.125,1467850211,13.58,2.338303676,2.131205326,5,3993.7808,0.3450626611,6.406311441,5.838918701
6/24/2016,45331,39.42674817,6042,32171.875,1836377741,14.25,2.338303676,2.131205326,5,3987.4979,0.3445198186,6.406311441,5.838918701
6/25/2016,36684,28.30164822,5998,31685.9375,1301309403,14.28,2.338303676,2.131205326,5,3971.3075,0.343120968,6.406311441,5.838918701
6/26/2016,41613,27.46798579,6052,32314.6875,1272219947,13.82,2.338303676,2.131205326,5,4090.5901,0.3534269846,6.406311441,5.838918701
6/27/2016,39663,27.65805652,6052,32094.84375,1279888878,14.04,2.338303676,2.131205326,5,4165.2564,0.359878153,6.406311441,5.838918701
6/28/2016,43089,32.10017793,6067,32161.40625,1469765402,12.15,2.338303676,2.131205326,5,4215.9351,0.3642567926,6.406311441,5.838918701
6/29/2016,49897,56.85645211,5991,31870,2550844106,12.76,2.338303676,2.131205326,5,4114.6487,0.3555056477,6.406311441,5.838918701
6/30/2016,63952,87.88741116,5985,31986.09375,4044720907,12.4,2.338303676,2.131205326,5,4137.6421,0.3574922774,6.406311441,5.838918701
7/1/2016,40085,45.45409621,6127,32618.28125,2158272351,12.23,2.338303676,2.131205326,5,4235.8486,0.365977319,6.406311441,5.838918701
7/2/2016,39257,24.37560555,6003,31916.5625,1122621260,12.04,2.338303676,2.131205326,5,4246.5515,0.3669020496,6.406311441,5.838918701
7/3/2016,39757,30.72687659,6045,32039.6875,1427198980,11.85,2.338303676,2.131205326,5,4343.8485,0.3753085104,6.406311441,5.838918701
